ID_Client,Age,Sexe,Revenu_Mensuel,Montant_Credit,Duree_Credit,Historique_Credit,Nombre_Credits_En_Cours,Taux_Interet,Type_Emploi,Region,Endettement,Defaut_Paiement
226,22,Homme,53981.622715028774,415086.6062733288,17,1,2,6.464419217965487,Sans emploi,Nouakchott,0.40767731192778073,0
227,51,Homme,51440.42512440742,492166.4499731275,47,1,0,8.18772077041005,Salarié,Nouakchott,0.2825162624879749,0
228,23,Femme,68352.10446687991,151318.6645311854,18,1,3,8.653652084189044,Indépendant,Nouakchott,0.30133498047225254,0
229,39,Femme,18266.869201849724,480956.38784972054,16,0,1,7.007109258366713,Sans emploi,Atar,0.5404748510111781,1
230,28,Homme,7847.491037904405,200846.12850218598,59,1,2,8.448612228149798,Indépendant,Nouakchott,0.4333456741996975,1
231,33,Homme,34253.34445116314,198900.83332109192,21,1,2,2.235324944140988,Indépendant,Kiffa,0.3939654692188834,0
232,50,Femme,71944.67245998143,176789.6810847078,13,1,0,6.296228638968441,Indépendant,Rosso,0.16937495210725362,0
233,26,Homme,24176.077951680094,275289.72760031675,45,1,1,4.789380760734767,Salarié,Kiffa,0.14927396299108198,0
234,23,Homme,68976.08116586714,85531.07115745867,45,0,3,3.2917444524311037,Indépendant,Nouakchott,0.8747582075783904,1
235,33,Homme,97141.64438019069,281318.6278254255,50,1,4,2.9954651280877513,Salarié,Atar,0.2186737862162974,0
236,46,Femme,13920.567999994746,275435.35808090196,7,1,0,8.031921656146675,Salarié,Atar,0.14414790227712815,0
237,20,Homme,68897.201231387,383331.8881763863,35,0,3,7.236005471526117,Indépendant,Rosso,0.6468161958799371,0
238,37,Femme,47156.27083393426,418488.48134941695,35,1,4,4.535841169963692,Indépendant,Kiffa,0.250148937196996,0
239,53,Homme,87473.51416586302,225816.26165308777,17,1,2,6.709500587725145,Indépendant,Nouadhibou,0.13180271990344072,1
240,36,Femme,21829.22999750166,158143.29218223193,15,1,2,6.922323151824083,Indépendant,Kiffa,0.46697566929135914,0
241,43,Femme,70799.46546148563,137074.09968537628,49,0,1,3.950089804386158,Salarié,Nouakchott,0.9279114535619518,1
242,20,Homme,84620.95251657047,105365.67998538725,16,0,4,8.520930618816507,Indépendant,Nouadhibou,0.6346798503317689,1
243,36,Femme,94738.3508500322,38247.3152775222,20,1,2,9.809193563860905,Indépendant,Atar,0.33527025325304544,0
244,37,Homme,69908.56268751636,177799.50962900952,21,1,2,9.91463540889519,Salarié,Rosso,0.4953562793115525,0
245,49,Femme,52231.602580800594,142421.3691440838,22,1,1,8.024698307034551,Sans emploi,Rosso,0.4222011715952661,0
246,24,Homme,63695.48781911532,483544.5190745396,31,1,3,7.11638582519014,Sans emploi,Atar,0.30754564368499415,0
247,58,Homme,87545.97352547823,283277.32486252155,7,1,2,2.610071430053949,Salarié,Nouakchott,0.1812548656610618,0
248,50,Femme,59207.92593068882,180165.7491249487,55,1,0,4.8783129885160585,Sans emploi,Atar,0.3266447704506813,0
249,57,Homme,7886.7706711995015,294429.12448691105,17,1,0,2.932714467781699,Salarié,Nouakchott,0.4766185893906164,0
250,56,Homme,93440.12607316289,78206.38365939079,56,1,3,11.638231608784736,Indépendant,Nouadhibou,0.2783661538796089,0
251,35,Femme,70505.04134799831,227581.43710907942,31,1,4,3.350801462257607,Indépendant,Atar,0.09210994964817965,0
252,57,Homme,69268.77164883842,316854.8174963213,28,1,1,3.5177540985110207,Sans emploi,Nouakchott,0.20260756164963933,0
253,18,Homme,25489.13947778313,249559.93757830118,23,1,0,10.895766183304922,Indépendant,Nouadhibou,0.017883121507467625,0
254,28,Femme,67594.11967210243,206871.61232061888,37,1,0,11.439282834764578,Sans emploi,Atar,0.1037347190294386,0
255,45,Femme,42417.118537145056,496985.7105608521,54,1,3,9.658290392349098,Sans emploi,Rosso,0.23554186474196265,0
256,42,Homme,66867.13281894175,441354.23345297424,43,0,4,2.0540492367266987,Indépendant,Atar,0.8649966123224818,0
257,40,Homme,15126.33787925912,315468.9194981257,52,1,4,2.013462709565637,Indépendant,Kiffa,0.4212284930592068,0
258,48,Femme,67495.30393728842,288994.90697931853,8,1,3,5.781007697874507,Sans emploi,Atar,0.016661599719754228,0
259,47,Femme,99944.30394821332,314123.63511404616,43,0,0,3.4339537001089253,Indépendant,Kiffa,0.8228795889690164,0
260,59,Homme,9580.143691752823,108642.93283299229,8,1,1,2.1838614215159726,Salarié,Nouadhibou,0.25615018045773325,0
261,52,Femme,97831.54750102514,203617.4941995161,35,1,0,6.640666894045047,Indépendant,Atar,0.20394130509849157,0
262,24,Homme,43656.25626867271,29335.171116540667,6,1,4,11.430618974069716,Indépendant,Nouadhibou,0.20469456559170923,0
263,33,Homme,87721.57778203962,243017.55836854505,35,0,0,5.238195749024314,Salarié,Nouadhibou,0.7874195189299374,1
264,43,Homme,79326.62098553598,276082.04613925493,50,1,1,8.611406784286965,Indépendant,Nouakchott,0.09146766064210626,0
265,19,Homme,58866.54479373344,121597.3706905727,37,1,2,8.522353531324407,Indépendant,Nouadhibou,0.14887707683612217,0
266,18,Homme,75152.67487887602,482374.1351111017,33,1,0,4.510801036651678,Sans emploi,Nouadhibou,0.37457891158826584,0
267,29,Femme,88458.97832362805,455632.75935924856,26,1,3,8.504252488238643,Indépendant,Atar,0.4356323426350786,0
268,22,Femme,43393.33055684813,363850.1853733939,51,1,2,4.123339742868913,Indépendant,Atar,0.11213670912095264,0
269,54,Femme,36068.150348507676,271359.4480950277,18,1,3,3.2200741357688907,Salarié,Rosso,0.3733354823933185,0
270,49,Femme,68421.37162854054,436284.8882273656,32,1,3,9.0138328555969,Sans emploi,Nouakchott,0.28209739589937266,0
271,26,Homme,81745.36448441957,74019.64847349683,41,1,3,3.1344081710391674,Sans emploi,Nouadhibou,0.1918956279534237,0
272,58,Homme,77417.0878037785,397349.7991946936,12,1,0,11.969092185893553,Sans emploi,Nouakchott,0.2856069548073988,0
273,52,Homme,80792.29664157028,71162.19884375567,27,0,4,3.8345240115022934,Indépendant,Kiffa,0.5376010143814012,1
274,36,Homme,46380.41490722864,399163.22464920866,15,1,2,7.941418627564575,Sans emploi,Nouadhibou,0.4482521254794974,1
275,33,Femme,82694.25053662705,145126.1084431649,44,1,1,6.113745714125894,Salarié,Nouakchott,0.20771950812983042,0
276,20,Homme,16419.860260207803,439774.38469891256,58,1,4,3.263864224056671,Sans emploi,Rosso,0.3908435488831987,0
277,37,Homme,56726.46430628071,472580.62597444496,20,1,0,2.278439075774134,Salarié,Rosso,0.022330608189449375,0
278,41,Femme,5547.072747321549,82910.02500850667,20,0,3,8.227322822928333,Sans emploi,Nouadhibou,0.9055436231001293,0
279,50,Femme,35835.65384052568,236711.04648204282,9,1,1,10.067575637891261,Sans emploi,Kiffa,0.3345918260995715,0
280,41,Femme,39813.8458127828,490683.81529971573,37,1,2,10.420156615067441,Salarié,Rosso,0.3398628980008791,0
281,28,Femme,42636.40570287926,246869.64362684183,28,1,4,6.827134730769345,Sans emploi,Rosso,0.22338491723412607,0
282,25,Homme,71069.3846355369,433138.2860321271,11,1,4,9.774554671823855,Sans emploi,Kiffa,0.05403874683319415,0
283,53,Homme,41913.01962068285,298478.4458443467,29,1,1,8.728471334885448,Sans emploi,Nouakchott,0.018776160030022804,0
284,55,Femme,47625.89414914041,193911.6548806049,25,1,0,9.242545274991333,Indépendant,Rosso,0.3167320596178863,0
285,57,Homme,27566.692433061107,150033.9422076764,42,1,2,6.9259900522181415,Salarié,Atar,0.04752012032580971,0
286,37,Homme,40458.920204787304,109579.31463218277,25,1,1,8.33411740242127,Sans emploi,Rosso,0.16206758691639817,1
287,52,Homme,26590.61458999939,383281.11377507163,17,0,3,10.05525913576057,Salarié,Nouakchott,0.7225533318589971,0
288,42,Femme,11953.612758002146,199404.84834328367,38,1,2,5.9788417555702305,Salarié,Nouakchott,0.4991112253045253,0
289,52,Homme,62327.6163712309,260524.97647836807,33,0,4,10.059789008675837,Salarié,Nouadhibou,0.7816279219128417,1
290,42,Femme,68480.21586272655,251239.48520057913,13,0,1,7.920168427890628,Sans emploi,Atar,0.5725527866982252,1
291,46,Homme,63851.58287091338,292866.7243242343,6,1,4,3.659010243707862,Sans emploi,Nouakchott,0.4959464286598209,0
292,35,Homme,49031.93416105437,434132.80135603057,42,1,4,2.246841572245846,Salarié,Kiffa,0.17286512609649896,0
293,63,Homme,41079.649117026835,490562.2783558804,27,0,4,5.627536003991521,Indépendant,Atar,0.846648734275746,1
294,35,Femme,87016.6967093234,209716.2622011703,11,1,0,7.466963282963398,Salarié,Atar,0.4568825016518993,0
295,19,Homme,54312.76958794072,415484.2718320885,26,1,4,10.398203522034883,Indépendant,Kiffa,0.12203200548362564,0
296,52,Femme,50522.27837482444,384618.61938081164,37,1,3,3.274856801402462,Salarié,Rosso,0.1306225662267912,1
297,33,Femme,7435.99625161139,291029.1862132309,40,1,3,10.002063476835792,Salarié,Kiffa,0.06425783422205822,0
298,58,Femme,37418.54362448485,478463.1003698472,20,1,2,10.63009046067227,Salarié,Kiffa,0.30206531442826756,0
299,53,Homme,41118.58378465642,108232.51260891737,10,0,4,3.506874870008338,Sans emploi,Rosso,0.5421939739474935,0
300,50,Homme,42888.16418520555,63539.46305171449,51,0,4,10.51594319304219,Indépendant,Rosso,0.5179463755944662,1
301,21,Homme,60116.37507659657,428441.36380815686,55,1,1,11.91453567842792,Indépendant,Rosso,0.20540450050484033,0
302,50,Homme,55692.241939053456,225183.41015053666,53,0,0,9.268388310482376,Salarié,Rosso,0.9023629918707154,1
303,31,Femme,62750.983815377236,425014.73856145964,11,1,2,9.84769681824988,Sans emploi,Rosso,0.22360687039689253,0
304,38,Femme,77663.90984650218,447614.2005457533,30,1,4,11.944152675588734,Sans emploi,Kiffa,0.16153553420287559,0
305,37,Femme,82233.64517802888,40604.22087334501,51,0,1,8.054812505259454,Indépendant,Nouadhibou,0.8298818202265419,0
306,25,Homme,73221.69224151697,442897.73386316973,45,1,0,5.0788638201624945,Sans emploi,Nouadhibou,0.4566498558000169,0
307,24,Femme,95774.7511157188,229676.33713101686,34,1,2,10.375308340760556,Indépendant,Nouakchott,0.4805591340108201,0
308,20,Homme,6732.095354254355,260111.91961207378,12,0,2,8.144857775116312,Indépendant,Nouadhibou,0.6461955119238703,1
309,34,Femme,23598.90863993688,317030.330435673,45,1,4,7.811954237209566,Indépendant,Nouadhibou,0.1517481158945076,0
310,50,Homme,5718.473122923501,463927.4772977425,18,1,2,4.536355555140383,Sans emploi,Kiffa,0.05097627479013872,0
311,29,Homme,66510.09784468729,19366.886270584375,43,0,1,9.563342695828865,Indépendant,Rosso,0.9105391809991206,0
312,39,Femme,90312.90215024876,243653.29947573037,23,1,2,2.8166727586009626,Indépendant,Rosso,0.028241712001741026,0
313,39,Femme,28130.81817474843,346983.80079097475,7,1,3,11.242870707946611,Salarié,Kiffa,0.19941076346202868,0
314,63,Femme,93068.28175564914,364126.4092721319,13,1,1,5.258234607704847,Indépendant,Nouadhibou,0.15024437931631945,0
315,47,Femme,10725.40207750828,349340.8914531829,16,0,0,3.2777465278999047,Indépendant,Kiffa,0.8614717121947235,0
316,55,Homme,93771.42254652386,75873.21340997971,38,0,0,6.423665331024188,Salarié,Nouakchott,0.6682305812886061,1
317,55,Femme,38404.15528776527,156703.8383021238,59,1,4,2.424699092565332,Salarié,Rosso,0.3725724049139102,0
318,62,Femme,14634.97870267557,185770.6074543366,43,0,4,8.846261942649663,Sans emploi,Atar,0.8882787358926101,1
319,25,Femme,51157.81712270094,404174.23176295747,53,0,3,11.027055104453561,Indépendant,Nouakchott,0.8054537610791983,0
320,44,Homme,29393.773933448254,146592.33748313098,32,1,0,10.372630071385087,Sans emploi,Nouakchott,0.43720727709823926,0
321,44,Homme,32062.92568638267,113245.43229492955,25,1,0,3.273694734478811,Sans emploi,Kiffa,0.13452611437108147,0
322,51,Femme,34192.54666799722,479149.52932866715,17,1,0,3.2627113710773186,Salarié,Nouadhibou,0.02637830741604541,0
323,38,Homme,81287.46029410303,14343.009705599761,48,1,0,10.13434482324264,Sans emploi,Rosso,0.44392967486777635,0
324,47,Femme,56220.32128414918,498932.2192841693,36,1,2,11.242542746031159,Indépendant,Atar,0.40289643297911737,0
325,50,Homme,34574.231419820346,341642.4364401238,32,1,1,6.606698298334892,Salarié,Nouakchott,0.35549397073184147,0
326,45,Homme,62981.70941453725,415949.9567300674,37,0,1,6.989711169137659,Indépendant,Atar,0.8529412223408608,1
327,64,Homme,73034.31405120339,154363.50420963464,15,1,3,5.182620413857259,Indépendant,Nouadhibou,0.38690037428451696,0
328,50,Homme,30899.28006968571,17014.48605685939,8,0,2,10.94265118256414,Salarié,Nouadhibou,0.8213868308091463,0
329,22,Femme,44287.16464490839,371556.06409514975,50,1,0,8.44902905292356,Indépendant,Atar,0.06131402498900329,0
330,36,Femme,16579.178867010018,418730.8525303311,32,1,0,4.882515771673685,Salarié,Rosso,0.46902692677696484,0
331,21,Femme,22209.18820579463,372833.3046572244,40,0,4,4.987828710542516,Indépendant,Nouadhibou,0.6190426064035588,1
332,52,Homme,69706.19612667337,79996.64077741091,36,0,4,10.912000730636024,Salarié,Atar,0.6204390318527413,0
333,34,Femme,22236.64303108456,379179.68190591485,20,1,3,2.1363402390582147,Sans emploi,Nouakchott,0.03458709525270859,0
334,61,Femme,54890.52144837072,386772.1632327441,21,0,0,5.227265727266384,Indépendant,Atar,0.7775798648950774,1
335,45,Femme,72359.39486363111,332684.8526783269,18,1,3,7.54356681216369,Salarié,Atar,0.4655129964875338,1
336,47,Homme,15153.307694000665,385396.80706983723,54,1,2,3.4821746209932463,Indépendant,Kiffa,0.38884018813744636,0
337,46,Homme,58894.660864745834,424501.50544208876,40,1,1,2.920987541995898,Indépendant,Nouadhibou,0.22397182010385164,0
338,63,Homme,29373.464451629556,310666.01597635465,57,1,0,10.1527633109056,Indépendant,Rosso,0.4251884596498528,0
339,23,Femme,96478.05314757008,53416.30984514274,16,0,2,10.944043886485073,Salarié,Rosso,0.6863025517885399,0
340,52,Femme,50936.83643839285,248937.62673693334,26,1,0,10.236064207981894,Sans emploi,Kiffa,0.06724505324775115,0
341,58,Femme,81569.29222864001,48048.173989086485,56,1,4,10.987878897373477,Sans emploi,Rosso,0.20461274009589797,0
342,54,Homme,57271.521504844866,209696.0852058911,59,0,3,7.531119710583715,Sans emploi,Atar,0.6237822540708924,1
343,41,Homme,9124.190621207821,209482.17967155753,16,1,4,10.12258120990342,Salarié,Kiffa,0.19307795929691057,1
344,46,Femme,65149.38068143212,42344.823628718375,35,1,1,5.840426383911004,Sans emploi,Nouakchott,0.4811503745561199,0
345,63,Homme,95383.31750963241,180922.06164504486,53,0,4,8.662678614790385,Salarié,Nouadhibou,0.8133293195456706,1
346,48,Homme,62153.12291390146,64389.06840774427,58,0,0,11.888355313891644,Indépendant,Nouadhibou,0.893241517147953,0
347,52,Homme,82822.94164554507,406035.25290451886,40,1,4,4.257277238391274,Indépendant,Nouadhibou,0.16550812974744744,0
348,50,Homme,88999.61401809874,474367.1327225907,27,1,0,5.898997462910806,Sans emploi,Atar,0.4134035563905164,0
349,38,Femme,26667.578335148584,45435.07287638992,43,1,1,6.800473773100856,Salarié,Nouakchott,0.4946703189198119,0
350,49,Homme,25144.259791281533,478006.4515729337,36,1,4,3.380154870200517,Indépendant,Kiffa,0.014418163460852673,0
351,40,Homme,63043.19394084421,266062.53367500514,19,0,3,2.8103861046505676,Salarié,Kiffa,0.6311524656922198,1
352,50,Homme,44047.704631636945,156787.18219739822,29,0,3,10.297228663216243,Salarié,Nouadhibou,0.7600914678661969,1
353,20,Homme,84786.82377233844,47662.41688532012,55,1,3,11.767943728275862,Indépendant,Nouakchott,0.23764853691162785,0
354,35,Femme,90502.19672281106,255305.89135450474,54,0,4,6.047250638296587,Salarié,Nouakchott,0.6552885077753936,1
355,42,Femme,38575.03103375822,399312.61680046684,37,1,4,2.876498361946533,Indépendant,Nouakchott,0.20207421588852814,0
356,59,Homme,27502.703102575797,356472.37386068207,41,1,4,2.6581176069057646,Indépendant,Rosso,0.20138806717416657,0
357,48,Homme,79149.92394816688,34610.745617347144,37,1,0,10.913182063602987,Indépendant,Rosso,0.35434041925595255,0
358,20,Homme,31106.573377072928,45721.89933027272,20,1,1,6.6381424972767995,Salarié,Nouadhibou,0.3906284768914261,0
359,57,Homme,83148.36025879945,207407.90848999217,48,0,3,5.200273165623919,Indépendant,Nouakchott,0.8361003317825562,0
360,63,Homme,45255.13409663247,154692.3420834922,40,1,0,6.764612712393995,Salarié,Nouakchott,0.05279919801307048,0
361,41,Homme,68417.2404326897,123868.31829746344,8,1,3,5.183040946923473,Indépendant,Kiffa,0.4349647811984968,0
362,49,Femme,14075.854814293478,147692.20446526966,21,1,0,6.8903577530762,Indépendant,Kiffa,0.2860273195906907,0
363,64,Homme,64266.63584427444,403706.54421547346,10,1,4,10.595563969179368,Sans emploi,Nouadhibou,0.3609884808992654,0
364,39,Femme,47917.929480036764,465321.7462796084,26,0,3,7.923013710620957,Sans emploi,Nouakchott,0.5097513238052601,1
365,40,Femme,60727.80400167004,208500.32031850755,15,0,4,8.946537728101754,Sans emploi,Nouadhibou,0.9933483980402119,1
366,19,Homme,20961.349735762025,453994.39104492357,24,1,3,5.646706762343365,Salarié,Kiffa,0.0994458514690087,0
367,44,Femme,75003.0057696973,167532.89361146215,30,1,2,9.385058785105187,Salarié,Kiffa,0.4548634189670985,1
368,59,Femme,86965.72236660671,243454.1233084579,9,0,0,8.666170848793723,Indépendant,Rosso,0.567059811354895,0
369,19,Femme,25590.281008623686,120754.20892983986,34,1,2,3.1956199775205647,Indépendant,Nouadhibou,0.14735742342823438,0
370,43,Femme,14092.882774415364,323833.2606661635,24,0,0,7.726428531155846,Indépendant,Nouadhibou,0.6702205400497092,1
371,34,Femme,7245.665674401958,489700.7464356564,48,1,1,4.56743496309758,Indépendant,Nouakchott,0.10235697379755065,0
372,57,Femme,65987.29254211027,305711.61706125556,7,1,3,10.040956696335929,Salarié,Nouakchott,0.009862873231587743,0
373,50,Homme,62673.933428434175,185328.90121563894,15,1,1,6.259377084669395,Indépendant,Rosso,0.060125493285367315,0
374,26,Femme,56936.25420783665,327430.5485353589,48,1,1,11.946841651964872,Indépendant,Atar,0.37886747225114686,0
375,60,Femme,27034.974131017665,70231.1324480399,30,1,0,2.925004379389638,Sans emploi,Atar,0.2835061627100861,0
376,56,Femme,42136.06961102389,445442.9493300453,25,0,2,9.803478627401585,Indépendant,Atar,0.9654490721857147,0
377,46,Homme,61475.25184268644,256511.13588211982,53,1,4,8.737017335421564,Indépendant,Nouadhibou,0.3855191851224274,0
378,59,Femme,52192.85159162109,230181.3735994246,24,1,0,9.674988305907053,Indépendant,Nouadhibou,0.23379447424938338,0
379,43,Homme,98839.6244204143,297073.7463422244,28,1,4,5.075297954904563,Salarié,Kiffa,0.4904931513993416,0
380,52,Femme,17961.776492889647,316144.0927668072,29,1,1,6.920544893824006,Sans emploi,Nouadhibou,0.36580217025973416,0
381,42,Homme,71038.73263452141,45170.145050991385,16,0,4,9.965085197237084,Indépendant,Nouadhibou,0.8443225261321949,1
382,41,Homme,43410.28296990775,344482.43839946715,51,1,2,4.32541331620855,Indépendant,Nouadhibou,0.46436468463866776,0
383,30,Femme,45678.9634179334,128546.5233546095,39,0,0,4.260331967886521,Sans emploi,Rosso,0.6246018852956436,0
384,24,Femme,73171.78773752674,359836.789928229,33,0,2,7.510509532949324,Indépendant,Nouadhibou,0.7908256663365034,1
385,53,Homme,70781.43437581512,413042.04924825643,10,1,2,7.235635795298558,Salarié,Nouakchott,0.21169337453373094,0
386,62,Femme,99169.3194017079,403939.66870073497,10,1,0,4.822624704129328,Indépendant,Nouakchott,0.2633796438461076,0
387,37,Homme,17197.4574981419,280725.4740298657,56,0,2,4.980756505248228,Salarié,Kiffa,0.7213824784309473,0
388,18,Homme,14890.416691495802,264883.2472322681,26,1,3,4.778451632065655,Salarié,Rosso,0.05087726425050787,0
389,25,Homme,73812.1876272304,80009.22105631174,17,0,3,9.715120619984877,Indépendant,Nouakchott,0.6640348422428288,1
390,63,Homme,59946.75711560887,389919.61369753646,55,1,3,8.519008655624607,Sans emploi,Rosso,0.22663084169086156,0
391,33,Homme,31045.263323181556,142990.59641889003,9,1,4,10.324171834102527,Salarié,Rosso,0.33390310999330847,0
392,31,Femme,12544.840053953729,253380.7571807938,59,1,2,11.75473028314022,Sans emploi,Kiffa,0.3954248388165896,0
393,29,Homme,13137.5337116609,149294.3055344832,54,1,0,6.741642962719864,Indépendant,Rosso,0.10211931028493221,0
394,40,Homme,89948.13309309124,75575.89786984964,47,1,0,2.6669388140544887,Salarié,Nouadhibou,0.051689003600979944,0
395,32,Femme,23227.395848280576,318483.2714769509,25,0,4,2.4809231041203543,Indépendant,Rosso,0.6638274818418077,0
396,45,Homme,35720.29840097447,36622.69706322288,43,1,0,4.956650392716192,Sans emploi,Kiffa,0.23801035344005994,0
397,51,Femme,26532.35821156386,376836.16472183797,30,0,3,11.32544589352451,Indépendant,Kiffa,0.6599397883338817,1
398,19,Femme,38724.649054034046,165617.52967794717,19,1,2,7.232130549708749,Indépendant,Kiffa,0.2400631145071046,0
399,49,Femme,11595.26506087887,10065.999572197807,16,0,0,4.717865160801292,Salarié,Nouakchott,0.9077438827900679,1
400,40,Homme,54310.680136285686,260453.2782262426,37,0,0,5.991667945110196,Indépendant,Nouadhibou,0.9428509567702388,1
401,39,Homme,11423.193541260416,32957.43517852553,16,0,1,7.985951074046708,Indépendant,Nouakchott,0.5168248616995132,0
402,42,Homme,81033.86824312435,145323.08333224073,23,1,1,8.529496581378423,Indépendant,Atar,0.08964811763002423,0
403,39,Femme,27202.647781491138,356418.4788533009,32,0,1,3.53919509782905,Salarié,Nouadhibou,0.8614653361193019,1
404,39,Homme,56301.131887428506,40717.914594714275,59,1,2,11.77031676545176,Sans emploi,Rosso,0.06378407568214212,0
405,59,Femme,88607.51331833853,421275.86125444114,23,1,3,7.447722269827889,Sans emploi,Kiffa,0.44876431118843224,0
406,23,Homme,66833.35005948345,11871.762102705723,28,1,3,3.356883177922793,Indépendant,Atar,0.39226825934244763,0
407,32,Femme,55630.98972237686,130943.6959089321,16,1,3,10.936352533461337,Salarié,Nouadhibou,0.41819211781561283,0
408,60,Homme,35811.70654596068,373042.987514515,26,1,2,2.746384310794288,Indépendant,Nouakchott,0.34913629676527325,0
409,54,Homme,36635.1817405288,164972.37336736033,49,0,2,11.077354331775126,Sans emploi,Kiffa,0.739707899313551,1
410,50,Homme,68601.26074382805,59927.27015234663,10,0,1,11.965656562889825,Salarié,Nouakchott,0.5623487235618017,1
411,25,Femme,99443.23931601092,186514.62021220967,28,1,0,9.004317991565038,Sans emploi,Nouadhibou,0.49657705179508027,0
412,61,Femme,67874.72303569097,142492.7103284175,46,1,4,9.704472210739898,Sans emploi,Nouadhibou,0.30823043911439874,1
413,61,Homme,57989.42465015237,422928.8320586719,30,1,4,5.373028364674864,Salarié,Atar,0.43012664319985217,0
414,22,Homme,74411.79847272838,163540.47961672014,46,1,0,11.415768527339338,Salarié,Rosso,0.19070767189167825,0
415,56,Femme,49194.533166953224,396576.9111702435,59,0,1,7.297139661083676,Indépendant,Nouakchott,0.5296116526983037,0
416,21,Femme,10713.522547074595,447017.35095726,15,0,0,9.32388446597555,Indépendant,Atar,0.6705471582937008,1
417,23,Femme,58418.197508401434,222570.53559249948,27,1,0,11.241077159112795,Sans emploi,Kiffa,0.10546366805325597,0
418,62,Homme,95974.40202801111,455872.1404886521,24,1,4,11.751799759755084,Salarié,Rosso,0.2793111684330947,0
419,49,Femme,21653.779523977664,194885.8464419645,6,0,1,10.332043565966744,Salarié,Atar,0.5885607288012098,1
420,47,Homme,70550.46462796324,482398.424080153,12,0,2,5.0301750698203005,Indépendant,Nouakchott,0.7831480718620437,0
421,64,Femme,24088.700422610364,53751.867017530734,9,0,4,11.665475165520824,Sans emploi,Nouadhibou,0.5849949065088187,0
422,52,Homme,55903.63002494272,346639.4405865889,6,1,2,8.281195312435717,Sans emploi,Kiffa,0.2878926054447058,0
423,57,Femme,14184.262716438363,251968.87982389505,20,0,1,11.306424763519598,Indépendant,Nouakchott,0.5133383813044363,0
424,33,Femme,47785.23894452759,199947.91467326705,45,1,0,8.761050258143518,Salarié,Rosso,0.02254442800269496,0
425,30,Femme,76835.51624504838,320028.8205868144,17,1,3,5.072389618477205,Indépendant,Rosso,0.04902892428122879,0
426,59,Femme,38019.2948027033,354889.9749008223,27,1,3,5.70024524142816,Indépendant,Nouadhibou,0.41706933026179255,0
427,47,Femme,68166.61382628571,12138.002128651453,27,1,1,7.504717771029405,Indépendant,Nouadhibou,0.4166888122158319,0
428,36,Homme,80567.74627502427,91807.01348612737,55,1,3,9.90014841559882,Indépendant,Kiffa,0.2352366598385784,0
429,34,Femme,93081.892850548,359392.56481081614,52,1,2,5.179825513403349,Salarié,Kiffa,0.42165148307608064,0
430,36,Femme,27290.997776268086,336528.85265332117,22,0,3,7.79731166134192,Indépendant,Nouadhibou,0.8130870368969474,1
431,45,Femme,42935.01200188427,483363.2775130518,34,1,1,5.456249935764015,Salarié,Nouadhibou,0.48393117558160653,0
432,43,Homme,19479.521266389656,382908.51722288365,51,1,1,10.157694046351072,Indépendant,Rosso,0.03142874373619048,0
433,54,Femme,99285.93270504565,475878.62678835564,19,1,2,6.667280937679505,Sans emploi,Nouadhibou,0.3038549041135023,0
434,43,Homme,93065.09195280806,354244.8457520554,55,1,3,2.7672282685288523,Salarié,Atar,0.14688093651369316,0
435,40,Femme,56295.92737665316,156045.58223332715,25,1,3,3.6605252148153635,Sans emploi,Nouakchott,0.0803015732148245,0
436,26,Femme,84993.16296576003,61628.811902919675,55,1,0,2.611046676196323,Indépendant,Nouadhibou,0.29356640079210045,0
437,29,Homme,54491.00784084401,393093.6930390184,53,1,4,6.993029460143252,Indépendant,Kiffa,0.28118919019220107,0
438,18,Femme,64240.64036026217,325633.1185231988,38,1,1,3.063372973482272,Indépendant,Atar,0.14574206842126824,0
439,18,Homme,13466.821051021578,33611.14607271516,48,1,0,3.141399693096321,Salarié,Kiffa,0.38335261899840745,1
440,64,Homme,76750.68994719675,186424.72829147938,20,1,1,11.410482600383771,Sans emploi,Atar,0.0878000698542587,0
441,51,Femme,17132.78094534731,478831.9095873002,17,1,0,10.726550721760555,Salarié,Nouadhibou,0.17890663985130478,0
442,49,Homme,83476.4248739902,255196.5613979986,45,1,4,6.52086596811366,Salarié,Nouakchott,0.18349663354097367,0
443,42,Femme,79292.66832868666,222037.27664965528,59,1,0,11.858053208502058,Indépendant,Kiffa,0.4231436682432301,0
444,57,Femme,72330.74628558276,234272.80652805406,25,1,1,2.001865281706631,Sans emploi,Atar,0.42538924516633025,0
445,62,Homme,8435.2361498524,112352.53476253022,35,0,3,8.139794562733938,Indépendant,Rosso,0.50079232223317,1
446,18,Homme,33797.19381480622,190666.51372374964,43,1,1,8.1642817737187,Salarié,Nouadhibou,0.498565947079183,0
447,33,Homme,29995.69414153007,191208.49543371654,8,1,2,6.574430558698882,Indépendant,Nouakchott,0.47762138414367183,0
448,56,Homme,39212.958709794315,35653.95989186148,33,1,2,5.969479729342929,Sans emploi,Nouadhibou,0.08299361080193818,0
449,22,Femme,13326.060942564662,386108.1379737799,31,1,2,6.553831354806076,Indépendant,Rosso,0.23658632581547823,0
450,39,Femme,94010.99318795097,214087.1716329007,35,1,2,6.149604360796805,Sans emploi,Nouakchott,0.20954387683548298,0
451,46,Homme,57611.21286767575,412868.1445400474,18,0,4,9.304924774822993,Sans emploi,Rosso,0.8489858954618068,0
452,20,Femme,34024.809512512235,426670.5205487487,18,1,3,3.353554349732841,Indépendant,Nouadhibou,0.01518978997723125,0
