ID_Client,Age,Sexe,Revenu_Mensuel,Montant_Credit,Duree_Credit,Historique_Credit,Nombre_Credits_En_Cours,Taux_Interet,Type_Emploi,Region,Endettement,Defaut_Paiement
229,39,Femme,18266.869201849724,480956.38784972054,16,0,1,4.3671530584486975,Indépendant,Kiffa,30.25825508146056,0
230,28,Homme,7847.491037904405,200846.12850218598,59,0,0,10.826154575172458,Sans emploi,Nouakchott,43.77609372762129,0
231,33,Homme,34253.34445116314,198900.83332109192,21,1,2,2.969787625160954,Salarié,Rosso,19.568928546634318,0
232,50,Femme,71944.67245998143,176789.6810847078,13,1,0,2.557068361152452,Sans emploi,Nouakchott,26.60855026737323,0
233,26,Homme,24176.077951680094,275289.72760031675,45,0,4,3.292238001027494,Sans emploi,Atar,34.603651494799536,0
234,23,Homme,68976.08116586714,85531.07115745867,45,1,4,2.57741079467036,Salarié,Nouadhibou,29.2475260590041,0
235,33,Homme,97141.64438019069,281318.6278254255,50,0,2,10.45012237155776,Sans emploi,Rosso,28.380090662812698,0
236,46,Femme,13920.567999994746,275435.35808090196,7,1,1,2.5905014445827197,Salarié,Nouakchott,24.500389252884943,0
237,20,Homme,68897.201231387,383331.8881763863,35,1,2,4.716641913636555,Indépendant,Nouakchott,33.465853110997,0
238,37,Femme,47156.27083393426,418488.48134941695,35,0,4,3.037563435358564,Salarié,Nouakchott,34.97490791694441,0
239,53,Homme,87473.51416586302,225816.26165308777,17,1,2,4.954220363137649,Salarié,Nouadhibou,36.131581636054506,0
240,36,Femme,21829.22999750166,158143.29218223193,15,1,0,2.905594676009205,Indépendant,Nouakchott,12.814724316241172,0
241,43,Femme,70799.46546148563,137074.09968537628,49,0,2,8.680032507430141,Salarié,Kiffa,35.24136702848196,0
242,20,Homme,84620.95251657047,105365.67998538725,16,0,1,3.3332681634257515,Indépendant,Kiffa,48.129487151249315,0
243,36,Femme,94738.3508500322,38247.3152775222,20,1,0,10.518459258388878,Indépendant,Nouakchott,31.639449421123345,0
244,37,Homme,69908.56268751636,177799.50962900952,21,1,3,10.17191050726641,Salarié,Kiffa,38.61068330036977,1
245,49,Femme,52231.602580800594,142421.3691440838,22,1,4,2.1366168547060944,Sans emploi,Rosso,32.26929231036871,0
246,24,Homme,63695.48781911532,483544.5190745396,31,0,4,10.957263555151146,Sans emploi,Kiffa,44.18962474367915,0
247,58,Homme,87545.97352547823,283277.32486252155,7,1,2,2.289443167433671,Indépendant,Nouakchott,47.18332378390276,0
248,50,Femme,59207.92593068882,180165.7491249487,55,1,0,4.396457849575566,Sans emploi,Atar,17.36879597185437,0
249,57,Homme,7886.7706711995015,294429.12448691105,17,1,3,2.3238913777599506,Sans emploi,Rosso,27.474401462285062,0
250,56,Homme,93440.12607316289,78206.38365939079,56,0,0,5.35843487039316,Salarié,Nouadhibou,25.695284037308852,1
251,35,Femme,70505.04134799831,227581.43710907942,31,0,4,7.1386652571327165,Indépendant,Nouakchott,26.208604931971145,0
252,57,Homme,69268.77164883842,316854.8174963213,28,0,0,9.966448690151381,Indépendant,Nouadhibou,15.020967249115035,0
253,18,Homme,25489.13947778313,249559.93757830118,23,0,3,5.379815504698361,Salarié,Atar,42.544629039228774,0
254,28,Femme,67594.11967210243,206871.61232061888,37,1,2,9.054900246731167,Sans emploi,Nouadhibou,11.43064972059741,0
255,45,Femme,42417.118537145056,496985.7105608521,54,0,1,3.8750445711898034,Indépendant,Nouakchott,31.129064309086274,0
256,42,Homme,66867.13281894175,441354.23345297424,43,1,0,9.505984567441264,Sans emploi,Nouakchott,36.47513552178765,0
257,40,Homme,15126.33787925912,315468.9194981257,52,1,1,4.3599660590923754,Indépendant,Atar,18.29877752235509,0
258,48,Femme,67495.30393728842,288994.90697931853,8,1,4,3.435447559437679,Indépendant,Nouakchott,46.23400768395182,0
259,47,Femme,99944.30394821332,314123.63511404616,43,1,2,3.854088503740543,Indépendant,Atar,43.541968280991725,0
260,59,Homme,9580.143691752823,108642.93283299229,8,0,2,3.8206312888185536,Indépendant,Atar,28.843349179357013,0
261,52,Femme,97831.54750102514,203617.4941995161,35,0,0,7.128628793769911,Sans emploi,Nouakchott,26.44595729360555,0
262,24,Homme,43656.25626867271,29335.171116540667,6,0,2,10.447975811881461,Sans emploi,Kiffa,19.462717008444002,0
263,33,Homme,87721.57778203962,243017.55836854505,35,0,0,2.7960507699250563,Sans emploi,Atar,39.199728985798544,0
264,43,Homme,79326.62098553598,276082.04613925493,50,0,0,9.069563184934227,Sans emploi,Nouakchott,15.269751985278566,0
265,19,Homme,58866.54479373344,121597.3706905727,37,1,1,8.543464596528576,Salarié,Kiffa,37.209510153751324,0
266,18,Homme,75152.67487887602,482374.1351111017,33,0,2,10.725199518293623,Indépendant,Atar,43.69827944473654,0
267,29,Femme,88458.97832362805,455632.75935924856,26,0,0,4.441475605069073,Indépendant,Kiffa,19.13886303668095,0
268,22,Femme,43393.33055684813,363850.1853733939,51,0,1,6.501098586850296,Indépendant,Rosso,44.657096115950246,0
269,54,Femme,36068.150348507676,271359.4480950277,18,0,3,11.258273744435174,Salarié,Rosso,11.332927977580338,1
270,49,Femme,68421.37162854054,436284.8882273656,32,1,1,8.599934501353172,Sans emploi,Kiffa,46.51149541546101,0
271,26,Homme,81745.36448441957,74019.64847349683,41,1,1,5.88768412861597,Indépendant,Atar,14.734489114051922,0
272,58,Homme,77417.0878037785,397349.7991946936,12,1,0,3.3141238285526846,Sans emploi,Nouakchott,35.830367117521305,0
273,52,Homme,80792.29664157028,71162.19884375567,27,1,4,4.624850079005911,Sans emploi,Nouadhibou,20.003298756557673,0
274,36,Homme,46380.41490722864,399163.22464920866,15,1,4,7.812154774893833,Salarié,Nouakchott,43.46209564678455,0
275,33,Femme,82694.25053662705,145126.1084431649,44,0,4,9.181679475605137,Salarié,Nouadhibou,30.49201443661866,1
276,20,Homme,16419.860260207803,439774.38469891256,58,1,1,3.244218868518935,Sans emploi,Nouadhibou,15.409647649860055,0
277,37,Homme,56726.46430628071,472580.62597444496,20,1,0,7.99597260044054,Indépendant,Atar,32.83966285303914,1
278,41,Femme,5547.072747321549,82910.02500850667,20,1,2,7.503512788387511,Indépendant,Kiffa,26.315304407879324,0
279,50,Femme,35835.65384052568,236711.04648204282,9,0,1,7.1395544669070805,Salarié,Nouakchott,36.457912664524045,0
280,41,Femme,39813.8458127828,490683.81529971573,37,0,1,8.90123117682008,Salarié,Kiffa,45.27613139053838,0
281,28,Femme,42636.40570287926,246869.64362684183,28,1,0,10.374495950834618,Salarié,Rosso,26.375565247336738,0
282,25,Homme,71069.3846355369,433138.2860321271,11,0,3,5.229896831768684,Salarié,Atar,21.595227181354385,0
283,53,Homme,41913.01962068285,298478.4458443467,29,0,1,10.890121901109595,Salarié,Atar,10.580603781104351,1
284,55,Femme,47625.89414914041,193911.6548806049,25,1,3,3.606336126185507,Salarié,Rosso,32.993561514395,0
285,57,Homme,27566.692433061107,150033.9422076764,42,0,3,3.7302386975116435,Salarié,Nouakchott,26.09099069725734,1
286,37,Homme,40458.920204787304,109579.31463218277,25,0,4,4.667720636239239,Indépendant,Rosso,24.98596876059315,0
287,52,Homme,26590.61458999939,383281.11377507163,17,0,0,3.195308695470778,Salarié,Nouakchott,17.317412851368502,1
288,42,Femme,11953.612758002146,199404.84834328367,38,1,3,4.303192246828775,Salarié,Nouadhibou,27.20221380765097,0
289,52,Homme,62327.6163712309,260524.97647836807,33,1,0,3.0641176290284458,Indépendant,Atar,49.377678143334734,0
290,42,Femme,68480.21586272655,251239.48520057913,13,1,4,10.217524169853904,Indépendant,Nouakchott,21.91016614688977,0
291,46,Homme,63851.58287091338,292866.7243242343,6,0,0,3.389689918866246,Sans emploi,Kiffa,33.988176536324005,0
292,35,Homme,49031.93416105437,434132.80135603057,42,1,1,9.472975575598568,Salarié,Kiffa,41.05947525262667,0
293,63,Homme,41079.649117026835,490562.2783558804,27,0,3,2.4791386791333374,Salarié,Atar,39.96631292706127,0
294,35,Femme,87016.6967093234,209716.2622011703,11,0,0,11.48520327513915,Salarié,Rosso,23.15097149970363,0
295,19,Homme,54312.76958794072,415484.2718320885,26,0,2,9.111600875277661,Salarié,Rosso,34.43440334067402,1
296,52,Femme,50522.27837482444,384618.61938081164,37,1,0,2.0679654858611176,Sans emploi,Nouakchott,44.85058741080629,0
297,33,Femme,7435.99625161139,291029.1862132309,40,1,3,9.63856500200214,Indépendant,Rosso,10.617897109323117,0
298,58,Femme,37418.54362448485,478463.1003698472,20,1,4,7.140819207661853,Indépendant,Atar,27.429374273732307,0
299,53,Homme,41118.58378465642,108232.51260891737,10,1,4,9.793651703351198,Salarié,Nouakchott,18.97093672967621,1
300,50,Homme,42888.16418520555,63539.46305171449,51,0,3,7.224968088905885,Salarié,Nouadhibou,25.54529161595356,0
301,21,Homme,60116.37507659657,428441.36380815686,55,1,1,8.410248576353546,Salarié,Rosso,26.639584319009664,1
302,50,Homme,55692.241939053456,225183.41015053666,53,0,1,9.863316553950405,Sans emploi,Rosso,39.86683859146548,1
303,31,Femme,62750.983815377236,425014.73856145964,11,1,4,6.051080545878567,Sans emploi,Nouakchott,13.752874895817726,1
304,38,Femme,77663.90984650218,447614.2005457533,30,1,4,2.027081498204521,Indépendant,Kiffa,30.503356125300417,1
305,37,Femme,82233.64517802888,40604.22087334501,51,1,3,10.499464959451885,Salarié,Rosso,32.56779167194981,0
306,25,Homme,73221.69224151697,442897.73386316973,45,0,1,5.808903626246626,Salarié,Atar,29.766304142072176,0
307,24,Femme,95774.7511157188,229676.33713101686,34,0,4,6.96042726016583,Salarié,Rosso,39.274930122508806,0
308,20,Homme,6732.095354254355,260111.91961207378,12,0,1,2.0776664215396874,Salarié,Nouadhibou,25.351650236273894,0
309,34,Femme,23598.90863993688,317030.330435673,45,0,4,6.92092010350098,Sans emploi,Rosso,47.79868254560304,0
310,50,Homme,5718.473122923501,463927.4772977425,18,0,0,11.864874015717294,Indépendant,Kiffa,29.272137701557654,0
311,29,Homme,66510.09784468729,19366.886270584375,43,1,2,4.782676608187696,Indépendant,Rosso,32.8485563845919,0
312,39,Femme,90312.90215024876,243653.29947573037,23,0,0,5.954182702423781,Sans emploi,Nouakchott,43.021232933869975,0
313,39,Femme,28130.81817474843,346983.80079097475,7,0,4,8.871899964686765,Salarié,Rosso,21.0094442372449,0
314,63,Femme,93068.28175564914,364126.4092721319,13,0,2,10.147936675236586,Indépendant,Kiffa,13.008081150512098,1
315,47,Femme,10725.40207750828,349340.8914531829,16,0,2,6.173916240061003,Indépendant,Nouakchott,38.3113591344993,0
316,55,Homme,93771.42254652386,75873.21340997971,38,1,4,5.096688704012926,Sans emploi,Atar,29.320474221935147,0
317,55,Femme,38404.15528776527,156703.8383021238,59,0,4,11.378257999850671,Salarié,Nouakchott,45.86017003835979,0
318,62,Femme,14634.97870267557,185770.6074543366,43,1,1,8.771449666716691,Indépendant,Nouadhibou,49.307201948897365,0
319,25,Femme,51157.81712270094,404174.23176295747,53,1,4,3.1902130449314106,Salarié,Nouakchott,25.96437402298917,1
320,44,Homme,29393.773933448254,146592.33748313098,32,1,3,2.689278781346486,Indépendant,Atar,26.617560650386434,0
321,44,Homme,32062.92568638267,113245.43229492955,25,0,4,6.83549850790369,Sans emploi,Rosso,26.31850408822906,0
322,51,Femme,34192.54666799722,479149.52932866715,17,1,3,4.200900660472724,Salarié,Nouakchott,22.982164389237045,0
323,38,Homme,81287.46029410303,14343.009705599761,48,0,4,4.539847533762535,Sans emploi,Nouakchott,41.2674839106559,0
324,47,Femme,56220.32128414918,498932.2192841693,36,0,1,10.776921788278482,Indépendant,Nouakchott,40.359830499629105,0
325,50,Homme,34574.231419820346,341642.4364401238,32,0,3,2.895660243163107,Sans emploi,Nouakchott,29.145794822020996,0
326,45,Homme,62981.70941453725,415949.9567300674,37,0,0,9.153641152288897,Sans emploi,Atar,11.78644865515595,0
327,64,Homme,73034.31405120339,154363.50420963464,15,0,3,4.71142253380588,Sans emploi,Kiffa,22.382372060522936,1
328,50,Homme,30899.28006968571,17014.48605685939,8,1,1,9.603282214041377,Indépendant,Kiffa,21.692121862193503,0
329,22,Femme,44287.16464490839,371556.06409514975,50,1,3,9.224113844635447,Salarié,Nouakchott,42.44348984801034,0
330,36,Femme,16579.178867010018,418730.8525303311,32,0,4,2.0739190144429305,Sans emploi,Atar,13.503022936646989,0
331,21,Femme,22209.18820579463,372833.3046572244,40,1,4,7.091354129215992,Salarié,Atar,42.22701516170817,0
332,52,Homme,69706.19612667337,79996.64077741091,36,0,1,3.3931948237804637,Indépendant,Nouakchott,36.76734608796572,0
333,34,Femme,22236.64303108456,379179.68190591485,20,1,2,10.662270305786768,Salarié,Nouadhibou,39.29765836521797,0
334,61,Femme,54890.52144837072,386772.1632327441,21,1,4,10.715858828624066,Sans emploi,Nouakchott,27.28852750340094,1
335,45,Femme,72359.39486363111,332684.8526783269,18,1,0,6.1834580749375805,Sans emploi,Nouadhibou,37.18903184007033,0
336,47,Homme,15153.307694000665,385396.80706983723,54,1,1,6.443956184510806,Sans emploi,Nouakchott,34.36115778827663,1
337,46,Homme,58894.660864745834,424501.50544208876,40,1,3,5.032829394045271,Sans emploi,Nouadhibou,40.75920780914518,0
338,63,Homme,29373.464451629556,310666.01597635465,57,0,3,9.16606298960031,Sans emploi,Nouadhibou,27.870793378730085,1
339,23,Femme,96478.05314757008,53416.30984514274,16,0,0,5.5866136302645915,Sans emploi,Nouakchott,28.913024995852098,0
340,52,Femme,50936.83643839285,248937.62673693334,26,1,4,4.6779247452263375,Indépendant,Nouadhibou,35.74304890959281,0
341,58,Femme,81569.29222864001,48048.173989086485,56,0,1,6.322310595045082,Indépendant,Rosso,14.323099746655533,0
342,54,Homme,57271.521504844866,209696.0852058911,59,1,0,2.914875183874587,Indépendant,Kiffa,27.449777934572694,1
343,41,Homme,9124.190621207821,209482.17967155753,16,0,4,9.466032046442038,Salarié,Atar,48.878033810392225,1
344,46,Femme,65149.38068143212,42344.823628718375,35,1,1,2.1259640127178696,Salarié,Nouadhibou,11.502092802401824,0
345,63,Homme,95383.31750963241,180922.06164504486,53,1,3,8.44485061520594,Indépendant,Nouadhibou,22.640188914655752,0
346,48,Homme,62153.12291390146,64389.06840774427,58,1,1,3.8286452675487244,Salarié,Atar,22.56439276357483,0
347,52,Homme,82822.94164554507,406035.25290451886,40,0,2,4.324040462144131,Salarié,Nouadhibou,35.3385647694309,0
348,50,Homme,88999.61401809874,474367.1327225907,27,0,1,8.3563199864004,Sans emploi,Atar,14.232014376965596,0
349,38,Femme,26667.578335148584,45435.07287638992,43,1,2,11.929434657829072,Sans emploi,Nouakchott,35.14176123515445,1
350,49,Homme,25144.259791281533,478006.4515729337,36,1,1,9.777174890725506,Salarié,Rosso,13.801609626064778,0
351,40,Homme,63043.19394084421,266062.53367500514,19,0,2,4.25839632223392,Salarié,Rosso,13.79814589673324,0
352,50,Homme,44047.704631636945,156787.18219739822,29,0,3,3.760247550411338,Indépendant,Kiffa,39.12733428753929,0
353,20,Homme,84786.82377233844,47662.41688532012,55,0,4,10.662328702676703,Salarié,Nouadhibou,22.965406953311852,0
354,35,Femme,90502.19672281106,255305.89135450474,54,0,2,6.441839479215043,Sans emploi,Kiffa,49.09691790854991,0
355,42,Femme,38575.03103375822,399312.61680046684,37,0,2,3.3705280282815546,Salarié,Nouakchott,11.494117457422197,0
356,59,Homme,27502.703102575797,356472.37386068207,41,1,3,10.622114233219381,Indépendant,Rosso,27.804266548719767,0
357,48,Homme,79149.92394816688,34610.745617347144,37,0,2,10.160923529142615,Sans emploi,Nouakchott,14.525437506960944,0
358,20,Homme,31106.573377072928,45721.89933027272,20,1,0,11.839063638971636,Sans emploi,Nouakchott,24.055158670324346,0
359,57,Homme,83148.36025879945,207407.90848999217,48,1,3,11.09743686712684,Sans emploi,Nouadhibou,49.92889802436202,0
360,63,Homme,45255.13409663247,154692.3420834922,40,0,0,10.517903386605417,Sans emploi,Nouakchott,45.55370046954127,0
361,41,Homme,68417.2404326897,123868.31829746344,8,0,3,2.5257439781100315,Salarié,Rosso,11.932976354215876,0
362,49,Femme,14075.854814293478,147692.20446526966,21,1,2,3.0441536949811803,Indépendant,Kiffa,32.53023375302733,1
363,64,Homme,64266.63584427444,403706.54421547346,10,0,0,7.689831943041228,Salarié,Rosso,35.912892192977424,0
364,39,Femme,47917.929480036764,465321.7462796084,26,1,2,7.314792462818208,Salarié,Nouadhibou,18.38138495800503,0
365,40,Femme,60727.80400167004,208500.32031850755,15,0,3,6.5796321448953545,Sans emploi,Rosso,15.80422293585801,1
366,19,Homme,20961.349735762025,453994.39104492357,24,0,2,5.967893254145842,Indépendant,Atar,46.17524538662094,0
367,44,Femme,75003.0057696973,167532.89361146215,30,0,0,6.312104848643289,Sans emploi,Kiffa,48.752657659335064,0
368,59,Femme,86965.72236660671,243454.1233084579,9,1,0,7.692979341347952,Salarié,Atar,49.67571429278567,1
369,19,Femme,25590.281008623686,120754.20892983986,34,0,2,2.020765176000812,Salarié,Atar,41.59047094938538,1
370,43,Femme,14092.882774415364,323833.2606661635,24,1,1,4.607087741328522,Sans emploi,Nouadhibou,36.540082776210284,0
371,34,Femme,7245.665674401958,489700.7464356564,48,0,3,7.182797206887111,Salarié,Nouakchott,23.829210087719915,0
372,57,Femme,65987.29254211027,305711.61706125556,7,1,3,9.222160986736462,Salarié,Atar,16.8559324929901,0
373,50,Homme,62673.933428434175,185328.90121563894,15,0,2,3.7415669239539633,Sans emploi,Rosso,13.159223974649269,0
374,26,Femme,56936.25420783665,327430.5485353589,48,1,1,7.468811737874329,Salarié,Nouakchott,37.731898742059684,0
375,60,Femme,27034.974131017665,70231.1324480399,30,1,0,9.144596838857817,Indépendant,Rosso,41.38893660717433,0
376,56,Femme,42136.06961102389,445442.9493300453,25,1,4,6.446276579139047,Sans emploi,Rosso,43.0581460981992,1
377,46,Homme,61475.25184268644,256511.13588211982,53,1,4,2.2708113367005103,Indépendant,Nouakchott,46.55060013215194,0
378,59,Femme,52192.85159162109,230181.3735994246,24,1,2,6.492681584656367,Salarié,Nouakchott,45.19718254553494,0
379,43,Homme,98839.6244204143,297073.7463422244,28,1,1,4.964448877441531,Salarié,Rosso,49.9896508903237,0
380,52,Femme,17961.776492889647,316144.0927668072,29,0,1,11.296496077013284,Sans emploi,Nouadhibou,19.762560438690052,0
381,42,Homme,71038.73263452141,45170.145050991385,16,1,3,3.2461338567832736,Salarié,Kiffa,40.532304608488424,0
382,41,Homme,43410.28296990775,344482.43839946715,51,1,0,8.524759555072322,Sans emploi,Kiffa,33.45838049499191,0
383,30,Femme,45678.9634179334,128546.5233546095,39,1,1,2.5271976633450115,Sans emploi,Nouadhibou,20.449805298143296,0
384,24,Femme,73171.78773752674,359836.789928229,33,0,4,6.461704378126965,Sans emploi,Nouakchott,49.27621289147771,0
385,53,Homme,70781.43437581512,413042.04924825643,10,0,0,7.539794872200806,Sans emploi,Rosso,45.91592419097009,1
386,62,Femme,99169.3194017079,403939.66870073497,10,0,0,4.979549313168654,Sans emploi,Kiffa,15.140626737764658,0
387,37,Homme,17197.4574981419,280725.4740298657,56,1,2,6.550756355203845,Indépendant,Rosso,11.046333692936795,1
388,18,Homme,14890.416691495802,264883.2472322681,26,0,1,3.6355379453018735,Sans emploi,Nouadhibou,37.53323049330707,0
389,25,Homme,73812.1876272304,80009.22105631174,17,0,2,5.0412384946803614,Indépendant,Rosso,34.16522515426141,0
390,63,Homme,59946.75711560887,389919.61369753646,55,1,1,8.211063249102029,Salarié,Nouadhibou,47.432624964445836,0
391,33,Homme,31045.263323181556,142990.59641889003,9,1,3,5.018000558611551,Sans emploi,Nouakchott,19.360211486414794,0
392,31,Femme,12544.840053953729,253380.7571807938,59,0,2,10.997430784088717,Salarié,Nouadhibou,13.375517915799481,0
393,29,Homme,13137.5337116609,149294.3055344832,54,1,2,8.284069576409898,Sans emploi,Nouadhibou,20.368613350879457,0
394,40,Homme,89948.13309309124,75575.89786984964,47,1,4,6.386490184359845,Indépendant,Kiffa,10.757105620458539,0
395,32,Femme,23227.395848280576,318483.2714769509,25,1,2,2.3875693555418245,Indépendant,Rosso,11.435710047557297,0
396,45,Homme,35720.29840097447,36622.69706322288,43,1,1,6.995483352046712,Indépendant,Kiffa,46.59431223683038,0
397,51,Femme,26532.35821156386,376836.16472183797,30,0,4,9.647762421250892,Salarié,Atar,24.08066330007513,0
398,19,Femme,38724.649054034046,165617.52967794717,19,1,2,4.655575980124136,Sans emploi,Nouadhibou,26.432360040387227,0
399,49,Femme,11595.26506087887,10065.999572197807,16,0,2,10.067735696487674,Salarié,Atar,10.734866181524175,0
400,40,Homme,54310.680136285686,260453.2782262426,37,0,3,4.518067660508815,Indépendant,Kiffa,20.820871206873864,0
401,39,Homme,11423.193541260416,32957.43517852553,16,0,2,10.237463879508004,Salarié,Rosso,42.18903934965724,0
402,42,Homme,81033.86824312435,145323.08333224073,23,0,0,2.852683416116774,Indépendant,Kiffa,34.61963838666877,0
403,39,Femme,27202.647781491138,356418.4788533009,32,1,4,10.661837088690294,Indépendant,Rosso,40.15122404345661,0
404,39,Homme,56301.131887428506,40717.914594714275,59,1,0,6.991864509333305,Indépendant,Rosso,27.888549631751403,0
405,59,Femme,88607.51331833853,421275.86125444114,23,1,4,4.9653758962026195,Sans emploi,Nouakchott,22.3891688700532,0
406,23,Homme,66833.35005948345,11871.762102705723,28,0,3,4.651132504151487,Sans emploi,Nouadhibou,29.312403733134815,0
407,32,Femme,55630.98972237686,130943.6959089321,16,0,2,6.320105589303626,Indépendant,Kiffa,22.922842736230045,0
408,60,Homme,35811.70654596068,373042.987514515,26,0,2,11.99049498103645,Salarié,Rosso,43.55884386696272,1
409,54,Homme,36635.1817405288,164972.37336736033,49,1,2,4.203273934375826,Salarié,Kiffa,21.90694862371383,0
410,50,Homme,68601.26074382805,59927.27015234663,10,0,4,3.032166488789996,Sans emploi,Kiffa,36.390545618123355,0
411,25,Femme,99443.23931601092,186514.62021220967,28,1,2,7.850351687186619,Indépendant,Rosso,15.479288892381113,0
412,61,Femme,67874.72303569097,142492.7103284175,46,1,0,6.885424664402571,Salarié,Atar,37.474659749396395,0
413,61,Homme,57989.42465015237,422928.8320586719,30,1,2,7.241962710633073,Indépendant,Nouadhibou,46.53198846400135,0
414,22,Homme,74411.79847272838,163540.47961672014,46,1,3,8.66935417557217,Salarié,Nouadhibou,34.34332618559633,0
415,56,Femme,49194.533166953224,396576.9111702435,59,0,0,4.671440698706493,Sans emploi,Nouakchott,32.39421520137909,0
416,21,Femme,10713.522547074595,447017.35095726,15,1,2,11.106649953838884,Indépendant,Nouakchott,48.44473072086561,0
417,23,Femme,58418.197508401434,222570.53559249948,27,0,2,6.356720661222903,Indépendant,Nouakchott,35.095862212633854,1
418,62,Homme,95974.40202801111,455872.1404886521,24,1,1,3.290861951424618,Salarié,Nouadhibou,20.382017330923304,0
419,49,Femme,21653.779523977664,194885.8464419645,6,0,4,9.422987567339444,Salarié,Atar,21.695640953909617,0
420,47,Homme,70550.46462796324,482398.424080153,12,0,0,8.431043526178502,Salarié,Nouadhibou,38.21226570143709,0
421,64,Femme,24088.700422610364,53751.867017530734,9,1,1,5.157434024840371,Indépendant,Nouadhibou,39.41746375568745,0
422,52,Homme,55903.63002494272,346639.4405865889,6,1,3,8.215187240340486,Sans emploi,Nouadhibou,22.139849271560607,0
423,57,Femme,14184.262716438363,251968.87982389505,20,1,4,4.1986195636897685,Sans emploi,Nouadhibou,23.81375911705321,0
424,33,Femme,47785.23894452759,199947.91467326705,45,0,0,6.448393593405296,Salarié,Atar,49.64226034956348,0
425,30,Femme,76835.51624504838,320028.8205868144,17,1,2,10.994125221673253,Sans emploi,Nouakchott,14.078101983211099,1
426,59,Femme,38019.2948027033,354889.9749008223,27,1,0,3.335342331607494,Salarié,Kiffa,26.185801137603974,0
427,47,Femme,68166.61382628571,12138.002128651453,27,0,2,5.86696449987462,Sans emploi,Nouakchott,12.497901247900298,0
428,36,Homme,80567.74627502427,91807.01348612737,55,1,4,10.211424247203473,Indépendant,Nouakchott,42.84313447992964,0
429,34,Femme,93081.892850548,359392.56481081614,52,0,2,11.694908994061782,Salarié,Kiffa,13.693833557817289,0
430,36,Femme,27290.997776268086,336528.85265332117,22,1,3,6.539261364217959,Sans emploi,Nouadhibou,36.96029425850845,0
431,45,Femme,42935.01200188427,483363.2775130518,34,0,2,7.069996201433474,Indépendant,Atar,12.259336960139283,0
432,43,Homme,19479.521266389656,382908.51722288365,51,0,3,7.721719617837698,Sans emploi,Atar,36.91420151238765,1
433,54,Femme,99285.93270504565,475878.62678835564,19,1,4,11.323481416337108,Indépendant,Nouakchott,43.72147787710813,0
434,43,Homme,93065.09195280806,354244.8457520554,55,0,4,10.582067909770299,Indépendant,Kiffa,25.952861076962293,0
435,40,Femme,56295.92737665316,156045.58223332715,25,1,0,3.7060112462164434,Sans emploi,Rosso,30.885059737287076,1
436,26,Femme,84993.16296576003,61628.811902919675,55,1,3,6.36757817847075,Sans emploi,Nouadhibou,26.0616695202113,0
437,29,Homme,54491.00784084401,393093.6930390184,53,0,3,6.640004281964263,Indépendant,Nouakchott,22.019550345305557,0
438,18,Femme,64240.64036026217,325633.1185231988,38,1,1,9.890961116487567,Indépendant,Atar,42.13053602508513,0
439,18,Homme,13466.821051021578,33611.14607271516,48,0,1,8.028928826054353,Indépendant,Kiffa,20.880102949239586,0
440,64,Homme,76750.68994719675,186424.72829147938,20,0,1,8.542204620290129,Salarié,Kiffa,38.91773697557788,0
441,51,Femme,17132.78094534731,478831.9095873002,17,0,2,11.981999076656177,Indépendant,Nouakchott,18.24788317020809,0
442,49,Homme,83476.4248739902,255196.5613979986,45,0,1,2.7496004347001306,Salarié,Rosso,19.99415184313318,0
443,42,Femme,79292.66832868666,222037.27664965528,59,0,3,4.23009823533733,Indépendant,Atar,23.45844650308849,0
444,57,Femme,72330.74628558276,234272.80652805406,25,0,2,6.078959373715469,Salarié,Nouakchott,33.56625509575153,0
445,62,Homme,8435.2361498524,112352.53476253022,35,0,4,5.477824030488872,Indépendant,Rosso,28.176892766381645,0
446,18,Homme,33797.19381480622,190666.51372374964,43,0,0,2.2164556134698357,Indépendant,Kiffa,39.80579239311282,1
447,33,Homme,29995.69414153007,191208.49543371654,8,1,1,2.9177760647117585,Indépendant,Nouadhibou,18.54269201344769,0
448,56,Homme,39212.958709794315,35653.95989186148,33,1,4,8.809532914035762,Sans emploi,Atar,10.426891513953365,1
449,22,Femme,13326.060942564662,386108.1379737799,31,0,3,10.793244633625607,Sans emploi,Atar,41.0622988714088,0
450,39,Femme,94010.99318795097,214087.1716329007,35,1,0,7.142270112659776,Indépendant,Rosso,42.8659733552029,0
451,46,Homme,57611.21286767575,412868.1445400474,18,1,4,7.391910795136329,Salarié,Nouakchott,12.379206524335583,0
452,20,Femme,34024.809512512235,426670.5205487487,18,1,0,4.550934328323794,Salarié,Kiffa,34.43630088633586,0
453,29,Femme,42713.24412205692,113877.08680234246,7,1,1,9.678763636337113,Indépendant,Rosso,25.12827135492312,0
454,43,Femme,47484.24134795939,332103.206263363,42,1,3,9.517945873672563,Sans emploi,Nouadhibou,41.75582620778067,0
455,33,Femme,62056.46166925864,241418.08403986105,54,1,0,7.883656892176567,Salarié,Nouadhibou,44.97658216785914,0
456,54,Homme,53989.54563116729,441276.8015815277,43,0,4,4.126642865113428,Sans emploi,Nouadhibou,44.04015067188996,0
457,39,Homme,92342.23745536964,115712.93279646251,7,1,1,2.9701821823708947,Salarié,Rosso,41.08816989403408,0
458,46,Femme,52211.530876053876,342128.46815192164,41,1,1,2.642385758571259,Indépendant,Kiffa,20.762089149686517,0
